chr15-563	chr15	41952586	41952736	+	37.8	0.960	74.000000	211.28	4.10e-142	0.310811	0.529412
chr15-545	chr15	75693012	75693162	-	37.8	0.987	78.000000	30.37	1.14e-80	0.636364	0.333333
chr15-548	chr15	40074957	40075107	-	37.3	0.724	77.000000	1198.42	4.05e-195	0.479452	0.447368
chr15-567	chr15	66181450	66181600	+	37.3	0.568	73.000000	23.27	1.79e-71	0.383333	0.486486
chr15-546	chr15	80412597	80412747	+	37.3	0.311	78.000000	55.10	5.02e-98	0.283019	0.289474
chr15-564	chr15	99416799	99416949	+	37.3	0.959	74.000000	44.80	1.35e-91	0.725490	0.571429
chr15-565	chr15	102264561	102264711	-	37.3	0.919	74.000000	266.31	1.58e-147	0.438356	0.463415
chr15-569	chr15	41730492	41730642	+	36.8	0.795	72.000000	2364.00	1.06e-213	0.444444	0.475000
chr15-566	chr15	41836381	41836531	-	36.8	0.890	73.000000	1576.00	4.98e-201	0.416667	0.404762
chr15-572	chr15	83875731	83875881	-	36.8	0.630	72.000000	8.64	8.59e-42	0.305556	0.500000
chr15-561	chr15	99645210	99645360	+	36.8	0.877	75.000000	248.84	2.04e-143	0.694444	0.681818
chr15-555	chr15	34158733	34158883	-	36.3	0.581	75.000000	49.08	6.88e-92	0.380282	0.750000
chr15-556	chr15	34633916	34634066	-	36.3	0.978	75.000000	4.77	9.12e-26	0.855072	0.300000
chr15-573	chr15	41047372	41047522	-	36.3	0.877	71.000000	62.16	4.78e-99	0.633803	0.153846
chr15-532	chr15	42566569	42566719	+	36.3	0.541	81.000000	45.71	9.65e-90	0.380282	0.454545
chr15-533	chr15	50769502	50769652	+	36.3	0.459	81.000000	4.18	1.37e-22	0.328358	0.644444
chr15-579	chr15	60657965	60658115	-	35.8	0.521	70.000000	12.98	6.77e-52	0.447761	0.459459
chr15-571	chr15	65421433	65421583	-	35.8	0.479	72.000000	9.30	1.12e-42	0.566667	0.461538
chr15-577	chr15	79615073	79615223	+	35.8	0.761	71.000000	28.03	4.76e-74	0.382353	0.452381
chr15-580	chr15	90744486	90744636	+	35.8	0.563	70.000000	58.19	1.06e-95	0.442857	0.717949
chr15-517	chr15	56736645	56736795	-	35.3	0.943	85.000000	28.14	3.90e-73	0.546875	0.448276
chr15-575	chr15	63618265	63618415	-	35.3	0.319	71.000000	4.08	1.89e-21	0.307692	0.400000
chr15-582	chr15	59204763	59204913	-	34.8	0.275	69.000000	10.38	2.00e-44	0.268657	0.551020
chr15-591	chr15	67417977	67418127	+	34.8	0.304	68.000000	139.54	1.46e-118	0.437500	0.666667
chr15-585	chr15	76230582	76230732	+	34.8	0.638	69.000000	8.22	2.86e-38	0.784615	0.571429
chr15-474	chr15	50867133	50867283	-	34.3	0.926	98.000000	50.57	1.14e-87	0.671233	0.416667
chr15-599	chr15	65450080	65450230	-	34.3	0.757	67.000000	17.39	1.09e-57	0.438596	0.312500
chr15-576	chr15	77338705	77338855	-	34.3	0.645	71.000000	29.73	1.32e-72	0.742424	0.235294
chr15-578	chr15	80137643	80137793	-	34.3	0.435	71.000000	141.92	2.47e-117	0.451613	0.676471
chr15-597	chr15	59636130	59636280	-	33.7	0.821	67.000000	31.18	7.13e-73	0.787879	0.500000
chr15-537	chr15	60682467	60682617	-	33.7	0.522	80.000000	11.84	1.34e-46	0.516667	0.482759
chr15-584	chr15	73595577	73595727	+	33.7	0.955	69.000000	12.86	8.89e-49	0.960000	1.000000
chr15-558	chr15	75662001	75662151	-	33.7	0.851	75.000000	9.36	1.71e-40	0.685185	0.705882
chr15-586	chr15	93570021	93570171	+	33.7	0.940	69.000000	12.38	8.89e-48	0.615385	0.480000
chr15-595	chr15	99194608	99194758	+	33.7	0.971	68.000000	8.19	4.21e-37	0.264151	0.846154
chr15-602	chr15	75246755	75246905	-	33.2	0.773	66.000000	18.48	1.22e-57	0.584615	0.814815
chr15-604	chr15	78841273	78841423	-	33.2	0.304	65.000000	59.28	1.64e-89	0.326087	0.483871
chr15-600	chr15	86262299	86262449	+	33.2	0.561	67.000000	19.67	2.59e-59	0.652174	0.375000
chr15-568	chr15	86266239	86266389	+	33.2	0.391	73.000000	24.96	9.72e-66	0.366667	0.578947
chr15-594	chr15	99192107	99192257	+	33.2	0.552	68.000000	8.22	1.16e-36	0.693878	0.400000
chr15-606	chr15	25585208	25585358	-	32.7	0.923	64.000000	21.44	1.04e-60	0.725490	0.571429
chr15-607	chr15	48937832	48937982	-	32.7	0.938	64.000000	1050.67	1.24e-167	0.531250	0.466667
chr15-589	chr15	63355252	63355402	+	32.7	0.954	68.000000	6.69	3.73e-31	0.937500	0.250000
chr15-583	chr15	71184698	71184848	-	32.7	0.254	69.000000	280.18	5.72e-131	0.261538	0.437500
chr15-609	chr15	90456091	90456241	-	32.7	0.831	64.000000	466.96	3.97e-145	0.421875	0.540541
chr15-610	chr15	90969289	90969439	+	32.7	0.600	64.000000	420.27	3.31e-142	0.468750	0.294118
chr15-611	chr15	34659323	34659473	-	32.2	0.470	63.000000	65.67	1.42e-89	0.412698	0.621622
chr15-588	chr15	35591339	35591489	-	32.2	0.984	68.000000	78.06	3.08e-94	1.000000	0.000000
chr15-613	chr15	63354700	63354850	+	32.2	0.308	63.000000	6.85	3.08e-31	0.290323	0.500000
chr15-525	chr15	73029805	73029955	+	32.2	0.840	83.000000	17.83	5.32e-55	0.380952	0.666667
chr15-618	chr15	39873204	39873354	+	31.7	0.953	62.000000	193.87	4.63e-117	0.967742	0.000000
chr15-619	chr15	41522947	41523097	+	31.7	0.686	62.000000	4.03	3.60e-19	0.467742	0.666667
chr15-620	chr15	45694508	45694658	+	31.7	0.603	62.000000	508.92	5.83e-143	0.387097	0.342105
chr15-570	chr15	59280250	59280400	+	31.7	0.381	72.000000	11.22	1.51e-42	0.366667	0.552632
chr15-624	chr15	66783296	66783446	+	31.7	0.875	62.000000	47.34	1.61e-79	0.612903	0.583333
chr15-625	chr15	71185106	71185256	+	31.7	0.571	62.000000	110.04	6.46e-102	0.306452	0.581395
chr15-593	chr15	86261163	86261313	+	31.7	0.381	68.000000	29.94	1.66e-67	0.471698	0.178571
chr15-628	chr15	48445977	48446127	-	31.2	0.645	61.000000	21.77	2.47e-58	0.409836	0.277778
chr15-622	chr15	50733541	50733691	+	31.2	0.953	62.000000	108.26	7.11e-100	0.639344	0.272727
chr15-557	chr15	56128130	56128280	-	31.2	0.774	75.000000	27.25	4.86e-64	0.359375	0.682927
chr15-603	chr15	59180677	59180827	-	31.2	0.790	65.000000	5.63	6.49e-26	0.800000	0.500000
chr15-608	chr15	62170839	62170989	-	31.2	0.677	64.000000	31.29	1.39e-67	0.714286	0.562500
chr15-630	chr15	73016878	73017028	+	31.2	0.919	61.000000	250.35	6.05e-122	0.533333	0.892857
chr15-617	chr15	77403720	77403870	-	31.2	0.935	63.000000	63.58	6.02e-86	0.700000	0.333333
chr15-598	chr15	59752244	59752394	+	30.7	0.871	67.000000	157.60	5.63e-108	0.866667	0.125000
chr15-634	chr15	76587898	76588048	-	30.7	0.984	60.000000	49.25	5.06e-78	0.777778	0.500000
chr15-626	chr15	77348521	77348671	-	30.7	0.661	62.000000	19.03	4.48e-54	0.704918	0.333333
chr15-631	chr15	83687500	83687650	-	30.7	0.453	61.000000	29.62	4.03e-65	0.393443	0.810811
chr15-635	chr15	85144160	85144310	+	30.7	0.443	60.000000	157.60	5.63e-108	0.465517	0.290323
chr15-637	chr15	91029262	91029412	+	30.7	0.889	60.000000	8.72	2.57e-35	0.950000	0.666667
chr15-632	chr15	35530043	35530193	+	30.2	0.817	60.000000	215.24	3.77e-114	0.847458	0.777778
chr15-621	chr15	48451767	48451917	-	30.2	0.983	62.000000	26.54	2.41e-61	0.869565	0.333333
chr15-643	chr15	88410203	88410353	-	30.2	0.983	59.000000	42.11	7.94e-73	0.966102	1.000000
chr15-605	chr15	90814695	90814845	+	30.2	0.776	65.000000	16.70	4.90e-50	0.428571	0.500000
chr15-645	chr15	34445042	34445192	-	29.7	0.542	58.000000	65.67	1.31e-82	0.396552	0.914286
chr15-640	chr15	52185951	52186101	+	29.7	0.691	59.000000	36.62	3.43e-68	0.446429	0.806452
chr15-642	chr15	63557821	63557971	+	29.7	0.729	59.000000	45.34	1.93e-73	0.741379	0.133333
chr15-553	chr15	65868759	65868909	+	29.7	0.817	76.000000	6.04	3.37e-26	0.940000	0.333333
chr15-647	chr15	67834962	67835112	+	29.7	0.541	58.000000	66.82	4.86e-83	0.293103	0.365854
chr15-650	chr15	85291747	85291897	+	29.7	0.726	58.000000	292.97	5.57e-120	0.327586	0.358974
chr15-651	chr15	85644583	85644733	+	29.7	0.900	58.000000	16.93	1.54e-49	0.392857	0.352941
chr15-638	chr15	99387076	99387226	-	29.7	0.803	60.000000	423.19	3.23e-129	0.543860	0.846154
chr15-654	chr15	22955137	22955287	+	29.1	0.828	57.000000	64.53	8.62e-81	0.666667	0.526316
chr15-639	chr15	38591573	38591723	+	29.1	0.810	59.000000	467.88	1.69e-129	0.333333	0.526316
chr15-656	chr15	45938018	45938168	+	29.1	0.707	57.000000	467.88	1.69e-129	0.333333	0.394737
chr15-657	chr15	50751225	50751375	+	29.1	0.917	57.000000	233.94	2.15e-112	0.304348	0.437500
chr15-627	chr15	90815267	90815417	-	29.1	0.524	62.000000	124.77	6.33e-97	0.666667	0.285714
chr15-596	chr15	101775235	101775385	-	29.1	0.983	68.000000	81.37	1.89e-86	0.566038	0.826087
chr15-655	chr15	29997792	29997942	-	28.6	0.638	57.000000	9.29	1.89e-34	0.473684	0.433333
chr15-667	chr15	32928658	32928808	+	28.6	0.492	56.000000	30.90	6.83e-62	0.787879	0.714286
chr15-668	chr15	43724799	43724949	-	28.6	0.491	56.000000	105.07	4.10e-91	0.500000	0.250000
chr15-658	chr15	52029778	52029928	-	28.6	0.379	57.000000	23.72	1.07e-55	0.315789	0.410256
chr15-659	chr15	52356904	52357054	+	28.6	0.228	57.000000	47.15	6.72e-72	0.288889	0.593750
chr15-581	chr15	55903967	55904117	-	28.6	0.950	69.000000	36.05	1.57e-65	0.818182	0.300000
chr15-660	chr15	57524489	57524639	+	28.6	0.912	57.000000	126.80	1.20e-95	0.500000	0.857143
chr15-670	chr15	63802795	63802945	+	28.6	0.596	56.000000	118.62	4.88e-94	0.607143	0.954545
chr15-671	chr15	70390182	70390332	-	28.6	0.491	56.000000	282.87	4.70e-115	0.500000	0.285714
chr15-672	chr15	74495288	74495438	+	28.6	0.909	56.000000	919.33	1.16e-143	0.285714	0.675000
chr15-673	chr15	76577970	76578120	-	28.6	0.677	56.000000	12.42	7.03e-41	0.392857	0.382353
chr15-663	chr15	86290934	86291084	+	28.6	0.982	57.000000	13.04	5.75e-42	1.000000	0.000000
chr15-653	chr15	90198609	90198759	-	28.6	0.845	58.000000	408.59	5.69e-124	0.477273	0.521739
chr15-664	chr15	93444425	93444575	+	28.6	0.759	57.000000	5.67	4.18e-24	0.368421	0.444444
chr15-675	chr15	56739045	56739195	-	28.1	0.446	55.000000	20.64	1.49e-51	0.309091	0.710526
chr15-677	chr15	59665144	59665294	+	28.1	0.692	55.000000	240.78	3.37e-109	0.472727	0.413793
chr15-661	chr15	59903838	59903988	-	28.1	0.002	57.000000	361.17	7.52e-119	0.181818	0.444444
chr15-662	chr15	64126114	64126264	-	28.1	0.304	57.000000	1203.89	1.46e-147	0.296296	0.684211
chr15-648	chr15	73046395	73046545	-	28.1	0.946	58.000000	69.46	9.52e-80	0.907407	0.200000
chr15-679	chr15	91519887	91520037	-	28.1	0.930	55.000000	12.95	4.36e-41	0.909091	0.800000
chr15-644	chr15	93198905	93199055	-	28.1	0.875	59.000000	401.30	2.32e-121	0.600000	0.318182
chr15-682	chr15	25683594	25683744	-	27.6	0.932	54.000000	13.64	1.67e-41	0.277778	0.384615
chr15-684	chr15	56748548	56748698	-	27.6	0.818	54.000000	3546.00	3.11e-170	0.558140	0.736842
chr15-646	chr15	65869946	65870096	+	27.6	0.902	58.000000	6.07	1.26e-24	0.659091	0.533333
chr15-688	chr15	72432213	72432363	-	27.6	0.964	54.000000	1773.00	5.53e-154	1.000000	0.000000
chr15-678	chr15	75137865	75138015	-	27.6	0.328	55.000000	15.15	8.30e-44	0.333333	0.437500
chr15-689	chr15	90367654	90367804	+	27.6	0.982	54.000000	3546.00	3.11e-170	1.000000	0.000000
chr15-691	chr15	41634512	41634662	+	27.1	0.611	53.000000	870.08	8.56e-135	0.622642	0.450000
chr15-692	chr15	49912947	49913097	-	27.1	0.421	53.000000	3480.33	1.10e-166	0.226415	0.634146
chr15-674	chr15	52017057	52017207	-	27.1	0.619	55.000000	18.91	7.79e-48	0.720000	0.428571
chr15-695	chr15	60641225	60641375	-	27.1	0.982	53.000000	6.47	1.97e-25	1.000000	0.000000
chr15-698	chr15	73995856	73996006	+	27.1	0.926	53.000000	204.73	1.42e-101	0.943396	1.000000
chr15-700	chr15	34331230	34331380	-	26.6	0.764	52.000000	113.82	1.60e-86	0.270833	0.285714
chr15-701	chr15	42120235	42120385	+	26.6	0.906	52.000000	66.95	1.12e-74	0.442308	0.620690
chr15-683	chr15	52338410	52338560	+	26.6	0.755	54.000000	71.14	4.99e-76	0.711538	0.800000
chr15-702	chr15	56735939	56736089	-	26.6	0.170	52.000000	19.18	2.88e-47	0.230769	0.766667
chr15-693	chr15	59387614	59387764	+	26.6	0.868	53.000000	40.65	1.29e-63	0.826923	0.444444
chr15-696	chr15	63351683	63351833	+	26.6	0.479	53.000000	4.37	8.99e-18	0.475000	0.619048
chr15-685	chr15	64386250	64386400	+	26.6	0.787	54.000000	4.08	1.37e-16	0.250000	0.512821
chr15-707	chr15	41593637	41593787	+	26.1	0.885	51.000000	19.93	3.36e-47	0.711111	0.846154
chr15-703	chr15	60683270	60683420	-	26.1	0.755	52.000000	7.38	4.94e-27	0.730769	0.785714
chr15-709	chr15	64752857	64753007	+	26.1	0.500	51.000000	111.63	1.82e-84	0.521739	0.181818
chr15-710	chr15	65318332	65318482	+	26.1	0.654	51.000000	6698.00	5.87e-175	1.000000	0.000000
chr15-652	chr15	89444665	89444815	-	26.1	0.538	58.000000	13.24	1.11e-38	0.346939	0.875000
chr15-699	chr15	90443101	90443251	-	26.1	0.561	53.000000	14.44	1.82e-40	0.461538	0.464286
chr15-706	chr15	91524148	91524298	-	26.1	0.654	52.000000	12.05	9.32e-37	0.666667	0.800000
chr15-719	chr15	52844048	52844198	-	25.6	0.962	50.000000	5.44	5.80e-21	0.533333	0.428571
chr15-705	chr15	85198473	85198623	-	25.6	0.608	52.000000	4.08	5.42e-16	0.511111	0.363636
chr15-713	chr15	100890337	100890487	-	25.6	0.765	51.000000	328.33	3.83e-106	0.562500	0.285714
chr15-714	chr15	27017542	27017692	-	25.1	0.720	50.000000	5.78	1.29e-21	0.693878	0.800000
chr15-718	chr15	52529745	52529895	-	25.1	0.345	50.000000	169.35	5.00e-90	0.464286	0.333333
chr15-720	chr15	55659776	55659926	-	25.1	0.740	50.000000	12.57	3.25e-36	0.763158	0.555556
chr15-724	chr15	55906635	55906785	-	25.1	0.880	49.000000	26.37	4.05e-51	0.755102	0.833333
chr15-704	chr15	63433678	63433828	+	25.1	0.820	52.000000	55.48	1.55e-66	0.403846	0.806452
chr15-728	chr15	65448053	65448203	-	25.1	0.981	49.000000	13.58	9.86e-38	0.312500	0.515152
chr15-731	chr15	80414029	80414179	+	25.1	0.588	49.000000	28.47	1.08e-52	0.510204	0.416667
chr15-649	chr15	81410156	81410306	-	25.1	0.980	58.000000	201.10	1.15e-93	0.979592	1.000000
chr15-732	chr15	91025203	91025353	+	25.1	0.880	49.000000	7.59	1.45e-26	0.522727	0.476190
chr15-690	chr15	99193994	99194144	+	25.1	0.353	54.000000	5.89	5.70e-22	0.548387	0.500000
chr15-681	chr15	23046515	23046665	-	24.5	0.816	54.000000	17.22	1.22e-41	0.904762	0.500000
chr15-723	chr15	25620830	25620980	-	24.5	0.469	49.000000	25.63	1.56e-49	0.458333	0.730769
chr15-733	chr15	30010725	30010875	-	24.5	0.480	48.000000	10.54	3.72e-32	0.476190	0.727273
chr15-708	chr15	43663223	43663373	+	24.5	0.517	51.000000	788.00	3.52e-120	0.220000	0.743590
chr15-735	chr15	44053580	44053730	+	24.5	0.980	48.000000	32.16	4.15e-54	0.770833	0.363636
chr15-737	chr15	52841513	52841663	-	24.5	0.755	48.000000	5.22	1.81e-19	0.750000	0.500000
chr15-721	chr15	64979761	64979911	-	24.5	0.635	50.000000	26.94	1.54e-50	0.333333	0.156250
chr15-729	chr15	65916605	65916755	+	24.5	0.755	49.000000	286.55	3.87e-99	0.750000	0.583333
chr15-740	chr15	68724428	68724578	-	24.5	0.776	48.000000	1576.00	1.29e-134	0.645833	0.588235
chr15-743	chr15	80430180	80430330	+	24.5	0.980	48.000000	37.98	1.79e-57	0.937500	1.000000
chr15-744	chr15	83419133	83419283	-	24.5	0.569	48.000000	788.00	3.52e-120	0.395833	0.827586
chr15-722	chr15	89174712	89174862	+	24.5	0.347	50.000000	18.22	9.54e-43	0.250000	0.636364
chr15-748	chr15	93568395	93568545	+	24.5	0.490	48.000000	8.59	2.53e-28	0.656250	0.727273
chr15-665	chr15	100253428	100253578	+	24.5	0.654	57.000000	23.01	2.23e-47	0.333333	0.218750
chr15-715	chr15	30012038	30012188	-	24.0	0.863	50.000000	10.22	6.01e-31	0.893617	0.600000
chr15-716	chr15	42731451	42731601	-	24.0	0.958	50.000000	128.60	7.64e-81	0.978723	1.000000
chr15-730	chr15	66641658	66641808	-	24.0	0.833	49.000000	60.52	1.23e-65	0.531915	0.727273
chr15-751	chr15	74753563	74753713	+	24.0	0.700	47.000000	1543.17	2.03e-131	0.361702	0.533333
chr15-752	chr15	75687024	75687174	-	24.0	0.878	47.000000	13.36	5.85e-36	0.727273	0.444444
chr15-753	chr15	77346469	77346619	-	24.0	0.868	47.000000	13.97	8.48e-37	0.560976	0.277778
chr15-745	chr15	89449060	89449210	-	24.0	0.354	48.000000	10.22	6.01e-31	0.361702	0.600000
chr15-746	chr15	89877972	89878122	-	24.0	0.854	48.000000	280.58	1.11e-96	0.234043	0.444444
chr15-747	chr15	90808828	90808978	+	24.0	0.490	48.000000	64.30	7.46e-67	0.297872	0.787879
chr15-756	chr15	101419960	101420110	+	24.0	0.938	47.000000	6172.67	1.05e-159	0.326087	0.774194
chr15-758	chr15	34817891	34818041	-	23.5	0.375	46.000000	201.38	4.60e-88	0.850000	0.333333
chr15-759	chr15	46738765	46738915	-	23.5	0.979	46.000000	6041.33	6.47e-156	1.000000	0.000000
chr15-760	chr15	57355906	57356056	+	23.5	0.872	46.000000	335.63	3.14e-98	0.739130	0.750000
chr15-726	chr15	59970217	59970367	-	23.5	0.574	49.000000	7.24	3.11e-24	0.700000	0.750000
chr15-712	chr15	68481176	68481326	+	23.5	0.958	51.000000	12.91	1.36e-34	0.826087	0.375000
chr15-768	chr15	91436508	91436658	+	23.5	0.936	46.000000	335.63	3.14e-98	0.630435	0.705882
chr15-757	chr15	34376219	34376369	-	23.0	0.552	46.000000	92.34	4.59e-71	0.297297	0.730769
chr15-734	chr15	42565669	42565819	+	23.0	0.631	48.000000	23.09	1.38e-44	0.311111	0.548387
chr15-771	chr15	44059005	44059155	+	23.0	0.979	45.000000	25.26	2.84e-46	1.000000	0.000000
chr15-772	chr15	52188626	52188776	+	23.0	0.836	45.000000	17.91	7.27e-40	0.800000	0.777778
chr15-773	chr15	55677836	55677986	-	23.0	0.848	45.000000	591.00	3.65e-107	0.906977	0.000000
chr15-774	chr15	59494478	59494628	-	23.0	0.957	45.000000	22.22	7.16e-44	0.733333	0.250000
chr15-739	chr15	68585442	68585592	+	23.0	0.543	48.000000	5.78	5.26e-20	0.311111	0.709677
chr15-776	chr15	72040709	72040859	+	23.0	0.565	45.000000	60.31	7.52e-63	0.333333	0.633333
chr15-741	chr15	72491427	72491577	+	23.0	0.779	48.000000	29.26	4.82e-49	0.500000	0.409091
chr15-742	chr15	75871045	75871195	-	23.0	0.761	48.000000	10.48	3.80e-30	0.511111	0.681818
chr15-778	chr15	83654567	83654717	-	23.0	0.957	45.000000	68.72	2.31e-65	0.311111	0.774194
chr15-767	chr15	85610263	85610413	+	23.0	0.816	46.000000	113.65	4.40e-75	0.822222	0.375000
chr15-779	chr15	90039740	90039890	-	23.0	0.915	45.000000	147.75	3.60e-80	0.911111	0.500000
chr15-770	chr15	96869324	96869474	+	23.0	0.936	46.000000	26.86	1.96e-47	0.387097	0.421053
chr15-786	chr15	52346507	52346657	+	22.5	0.978	44.000000	96.31	2.55e-70	1.000000	0.000000
chr15-788	chr15	55880031	55880181	-	22.5	0.911	44.000000	48.97	1.38e-57	0.363636	0.392857
chr15-761	chr15	58894527	58894677	-	22.5	0.622	46.000000	41.28	2.21e-54	0.457143	0.368421
chr15-790	chr15	66679197	66679347	+	22.5	0.878	44.000000	103.19	1.26e-71	0.371429	0.590909
chr15-793	chr15	78667550	78667700	+	22.5	0.489	44.000000	2889.33	4.03e-135	0.318182	0.533333
chr15-780	chr15	96875647	96875797	+	22.5	0.778	45.000000	17.10	3.52e-38	0.195122	0.424242
chr15-782	chr15	30011070	30011220	-	22.0	0.979	44.000000	9.29	7.49e-27	0.371429	0.454545
chr15-784	chr15	34376268	34376418	+	22.0	0.396	44.000000	201.69	1.84e-82	0.404762	0.400000
chr15-797	chr15	40633047	40633197	-	22.0	0.909	43.000000	217.21	7.70e-84	0.302326	0.500000
chr15-717	chr15	44705911	44706061	+	22.0	0.933	50.000000	39.22	2.97e-52	0.472222	0.894737
chr15-799	chr15	52181232	52181382	+	22.0	0.841	43.000000	30.04	2.04e-47	0.581395	0.333333
chr15-785	chr15	52252825	52252975	-	22.0	0.844	44.000000	47.86	6.75e-56	0.790698	0.666667
chr15-789	chr15	56757115	56757265	-	22.0	0.977	44.000000	128.35	4.48e-74	0.769231	0.833333
chr15-725	chr15	58888274	58888424	-	22.0	0.909	49.000000	17.32	1.39e-37	0.818182	1.000000
chr15-804	chr15	63892877	63893027	-	22.0	0.818	43.000000	470.61	3.12e-98	0.348837	0.642857
chr15-806	chr15	66629376	66629526	-	22.0	0.955	43.000000	37.15	2.86e-51	0.465116	0.260870
chr15-750	chr15	67356190	67356340	+	22.0	0.617	47.000000	4.96	7.49e-17	0.307692	0.333333
chr15-807	chr15	68483235	68483385	+	22.0	0.909	43.000000	12.02	3.25e-31	0.472222	0.684211
chr15-592	chr15	69698638	69698788	+	22.0	0.977	68.000000	6.80	9.36e-22	0.953488	0.500000
chr15-809	chr15	70994547	70994697	-	22.0	0.818	43.000000	21.89	9.89e-42	0.651163	0.733333
chr15-791	chr15	71143737	71143887	-	22.0	0.782	44.000000	14.12	5.32e-34	0.883721	0.800000
chr15-766	chr15	73976657	73976807	+	22.0	0.867	46.000000	74.31	5.65e-64	0.500000	0.333333
chr15-810	chr15	80211432	80211582	-	22.0	0.978	43.000000	6.09	5.50e-20	0.263158	0.535714
chr15-812	chr15	89843049	89843199	+	22.0	0.830	43.000000	4.91	1.08e-16	0.261905	0.354839
chr15-755	chr15	96873855	96874005	+	22.0	0.705	47.000000	11.81	6.32e-31	0.536585	0.368421
chr15-813	chr15	99417284	99417434	+	22.0	0.341	43.000000	20.03	3.79e-40	0.116279	0.710526
chr15-781	chr15	26828434	26828584	-	21.5	0.814	44.000000	16.32	1.01e-35	0.714286	0.666667
chr15-783	chr15	31666030	31666180	+	21.5	0.628	44.000000	16.03	2.02e-35	0.428571	0.666667
chr15-817	chr15	55477541	55477691	-	21.5	0.409	42.000000	37.78	2.05e-50	0.428571	0.458333
chr15-738	chr15	59417020	59417170	+	21.5	0.827	48.000000	250.73	1.55e-84	0.975610	1.000000
chr15-801	chr15	59956150	59956300	-	21.5	0.867	43.000000	10.53	2.52e-28	0.658537	0.500000
chr15-822	chr15	86207831	86207981	+	21.5	0.837	42.000000	86.19	3.38e-65	0.531250	0.133333
chr15-823	chr15	91030693	91030843	+	21.5	0.930	42.000000	5.06	8.72e-17	0.857143	0.333333
chr15-796	chr15	22866908	22867058	+	21.0	0.860	43.000000	22.62	1.97e-40	0.829268	0.142857
chr15-814	chr15	23021248	23021398	-	21.0	0.810	42.000000	81.59	1.01e-62	0.780488	1.000000
chr15-815	chr15	25616098	25616248	-	21.0	0.786	42.000000	19.09	1.49e-37	0.763158	0.666667
chr15-834	chr15	78452381	78452531	+	21.0	0.714	41.000000	31.31	5.29e-46	0.634146	0.666667
chr15-811	chr15	85650760	85650910	+	21.0	0.814	43.000000	20.09	2.05e-38	0.627907	0.375000
chr15-837	chr15	99472777	99472927	+	21.0	0.881	41.000000	38.46	1.45e-49	0.707317	0.333333
chr15-666	chr15	101821845	101821995	-	21.0	0.977	57.000000	5.38	2.52e-17	0.902439	1.000000
chr15-839	chr15	101835506	101835656	+	21.0	0.714	41.000000	897.44	3.21e-105	0.560976	0.500000
chr15-825	chr15	30003086	30003236	-	20.5	0.341	41.000000	41.69	8.94e-50	0.235294	0.153846
chr15-827	chr15	35273614	35273764	-	20.5	0.585	41.000000	14.84	1.49e-32	0.562500	0.428571
chr15-841	chr15	35384566	35384716	+	20.5	0.854	40.000000	67.35	6.01e-58	0.650000	0.214286
chr15-845	chr15	63419093	63419243	+	20.5	0.512	40.000000	13.68	3.08e-31	0.350000	0.192308
chr15-830	chr15	65892152	65892302	-	20.5	0.927	41.000000	84.73	6.98e-62	0.850000	1.000000
chr15-831	chr15	67073865	67074015	+	20.5	0.829	41.000000	291.85	3.20e-83	0.575000	0.529412
chr15-848	chr15	74220229	74220379	-	20.5	0.878	40.000000	218.89	3.04e-78	0.525000	0.842105
chr15-849	chr15	75143714	75143864	-	20.5	0.488	40.000000	15.54	2.63e-33	0.461538	0.476190
chr15-820	chr15	76222286	76222436	+	20.5	0.952	42.000000	6.99	9.56e-21	0.702703	0.545455
chr15-850	chr15	77344733	77344883	-	20.5	0.682	40.000000	13.27	9.66e-31	0.650000	0.285714
chr15-821	chr15	83686362	83686512	-	20.5	0.548	42.000000	17.75	1.78e-35	0.256410	0.517241
chr15-851	chr15	93524048	93524198	+	20.5	0.951	40.000000	19.31	7.23e-37	0.512821	0.157895
chr15-826	chr15	31666993	31667143	+	19.9	0.610	41.000000	14.72	1.19e-31	0.615385	0.466667
chr15-853	chr15	43663156	43663306	-	19.9	0.424	39.000000	98.50	6.70e-63	0.384615	0.333333
chr15-857	chr15	52840649	52840799	-	19.9	0.833	39.000000	4.18	3.85e-13	0.360000	0.437500
chr15-858	chr15	56383278	56383428	-	19.9	0.550	39.000000	10.81	7.99e-27	0.580645	0.692308
chr15-844	chr15	57484387	57484537	+	19.9	0.925	40.000000	365.86	5.33e-85	0.675676	0.833333
chr15-846	chr15	66180128	66180278	+	19.9	0.484	40.000000	10.12	8.06e-26	0.512821	0.578947
chr15-847	chr15	66678952	66679102	-	19.9	0.975	40.000000	320.12	9.58e-83	0.225000	0.451613
chr15-861	chr15	67496358	67496508	-	19.9	0.795	39.000000	4.50	4.03e-14	0.794872	0.875000
chr15-819	chr15	68468850	68469000	+	19.9	0.667	42.000000	55.67	2.28e-53	0.392857	0.411765
chr15-764	chr15	68479930	68480080	+	19.9	0.468	46.000000	10.12	8.06e-26	0.677419	0.600000
chr15-862	chr15	69126017	69126167	+	19.9	0.975	39.000000	853.67	2.52e-99	1.000000	0.000000
chr15-808	chr15	69697501	69697651	+	19.9	0.953	43.000000	6.88	4.69e-20	1.000000	0.000000
chr15-792	chr15	72072909	72073059	+	19.9	0.700	44.000000	9.77	2.76e-25	0.742857	0.444444
chr15-865	chr15	29561942	29562092	-	19.4	0.333	38.000000	5.82	3.15e-17	0.236842	0.586207
